species_folder,images
01048_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_deceptalis,60
01049_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_madefactalis,60
01050_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_manalis,60
01051_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_palparia,60
01052_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_proboscidalis,60
01053_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_scabra,60
01054_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypercompe_oslari,60
01055_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypercompe_scribonia,60
01056_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hyphantria_cunea,60
01057_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypoprepia_fucosa,60
01058_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypoprepia_miniata,60
01059_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypsoropha_hormos,60
01060_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Idia_aemula,60
01061_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Idia_americalis,60
01062_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Idia_lubricalis,60
01063_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Idia_rotundalis,60
01064_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Isogona_tenuis,60
01065_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Lascoria_ambigualis,60
01066_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Laspeyria_flexula,60
01067_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Leucoma_salicis,60
01068_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Lithosia_quadra,60
01069_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Lophocampa_annulosa,60
01070_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Lophocampa_argentata,60
01071_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Lophocampa_caryae,60
01072_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Lophocampa_maculata,60
01073_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Lycomorpha_pholus,60
01074_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Lymantria_dispar,60
01075_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Lymantria_monacha,60
01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides,60
01077_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_cellaris,60
01078_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_indomita,60
01079_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_jucunda,60
01080_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Metalectra_discalis,60
01081_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Metria_amella,60
01082_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Miltochrista_miniata,60
01083_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Mocis_frugalis,60
01084_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Mocis_latipes,60
01085_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Mocis_marcida,60
01086_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Nigetia_formosalis,60
01087_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Nyctemera_adversata,60
01088_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Nyctemera_amicus,60
01089_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Nyctemera_annulata,60
01090_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Nyctemera_baulus,60
01091_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Orgyia_antiqua,60
01092_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Orgyia_definita,60
01093_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Orgyia_detrita,60
01094_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Orgyia_leucostigma,60
01095_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Orgyia_postica,60
01096_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Orgyia_vetusta,60
01097_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Orvasca_subnotata,60
01098_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Palthis_angulalis,60
01099_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Palthis_asopialis,60
01100_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pangrapta_decoralis,60
01101_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Panopoda_carneicosta,60
01102_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Panopoda_rufimargo,60
01103_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pantydia_sparsa,60
01104_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Parallelia_bistriaris,60
01105_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pareuchaetes_insulata,60
01106_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Perina_nuda,60
01107_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Phalaenophana_pyramusalis,60
01108_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Phalaenostola_larentioides,60
01109_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Philenora_aspectalella,60
01110_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Phoberia_atomaris,60
01111_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Phragmatobia_fuliginosa,60
01112_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Phyprosopus_callitrichoides,60
01113_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Plusiodonta_compressipalpis,60
01114_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Pyrrharctia_isabella,60
01115_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Renia_flavipunctalis,60
01116_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Rhapsa_scotosialis,60
01117_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Rivula_propinqualis,60
01118_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Rivula_sericealis,60
01119_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Scolecocampa_liburna,60
01120_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Scoliopteryx_libatrix,60
01121_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Selenisa_sueroides,60
01122_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Sphrageidus_similis,60
01123_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Spilosoma_congrua,60
01124_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Spilosoma_curvata,60
01125_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Spilosoma_lubricipeda,60
01126_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Spilosoma_lutea,60
01127_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Spilosoma_virginica,60
01128_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Syntomeida_epilais,60
01129_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Syntomoides_imaon,60
01130_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Tetanolita_mynesalis,60
01131_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Trigonodes_hyppasia,60
01132_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Tyria_jacobaeae,60
01133_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Utetheisa_ornatrix,60
01134_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Utetheisa_pulchella,60
01135_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Virbia_aurantiaca,60
01136_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Virbia_laeta,60
01137_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Zale_horrida,60
01138_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Zale_lunata,60
01139_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Zale_minerea,60
01140_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Zanclognatha_laevigata,60
01141_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Zanclognatha_pedipilalis,60
01142_Animalia_Arthropoda_Insecta_Lepidoptera_Euteliidae_Marathyssa_inficita,60
01143_Animalia_Arthropoda_Insecta_Lepidoptera_Euteliidae_Paectes_abrostoloides,60
01144_Animalia_Arthropoda_Insecta_Lepidoptera_Euteliidae_Paectes_oculatrix,60
01145_Animalia_Arthropoda_Insecta_Lepidoptera_Gelechiidae_Chionodes_mediofuscella,60
01146_Animalia_Arthropoda_Insecta_Lepidoptera_Gelechiidae_Dichomeris_flavocostella,60
01147_Animalia_Arthropoda_Insecta_Lepidoptera_Gelechiidae_Stegasta_bosqueella,60
01148_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Abraxas_sylvata,60
01149_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Alcis_repandata,60
01150_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Alsophila_pometaria,60
01151_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Anavitrinella_pampinaria,60
01152_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Anticlea_vasiliata,60
01153_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Aplocera_plagiata,60
01154_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Arhodia_lasiocamparia,60
01155_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Besma_quercivoraria,60
01156_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Biston_betularia,60
01157_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Cabera_erythemaria,60
01158_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Cabera_pusaria,60
01159_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Campaea_margaritaria,60
01160_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Campaea_perlata,60
01161_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Camptogramma_bilineata,60
01162_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Caripeta_divisata,60
01163_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Caripeta_piniata,60
01164_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Chiasmia_clathrata,60
01165_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Chiasmia_emersaria,60
01166_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Chloraspilates_bicoloraria,60
01167_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Chlorochlamys_chloroleucaria,60
01168_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Chloroclysta_siterata,60
01169_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Chloroclystis_filata,60
01170_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Chloroclystis_inductata,60
01171_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Cingilia_catenaria,60
01172_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Circopetes_obtusata,60
01173_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Cladara_atroliturata,60
01174_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Cladara_limitaria,60
01175_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Colostygia_pectinataria,60
01176_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Colotois_pennaria,60
01177_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Comostola_laesaria,60
01178_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Coryphista_meadii,60
01179_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Costaconvexa_centrostrigaria,60
01180_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Crocallis_elinguaria,60
01181_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Crypsiphona_ocultaria,60
01182_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Cyclophora_linearia,60
01183_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Cyclophora_nanaria,60
01184_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Cyclophora_packardi,60
01185_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Cyclophora_pendulinaria,60
01186_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Declana_floccosa,60
01187_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Dichorda_iridaria,60
01188_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Didymoctenia_exsuperata,60
01189_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Digrammia_atrofasciata,60
01190_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Digrammia_continuata,60
01191_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Digrammia_gnophosaria,60
01192_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Digrammia_ocellinata,60
01193_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Disclisioprocta_stellata,60
01194_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Dysphania_militaris,60
01195_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Dyspteris_abortivaria,60
01196_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Dysstroma_citrata,60
01197_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Dysstroma_hersiliata,60
01198_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Dysstroma_truncata,60
01199_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Ecliptopera_silaceata,60
01200_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Ectropis_crepuscularia,60
01201_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Ematurga_atomaria,60
01202_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Ennomos_magnaria,60
01203_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Ennomos_subsignaria,60
01204_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Epidesmia_tryxaria,60
01205_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Epimecis_hortaria,60
01206_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Epirrhoe_alternata,60
01207_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Epirrita_autumnata,60
01208_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Epyaxa_rosearia,60
01209_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Erannis_defoliaria,60
01210_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Eubaphe_mendica,60
01211_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Euchlaena_amoenaria,60
01212_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Euchlaena_serrata,60
01213_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Eulithis_explanata,60
01214_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Euphyia_intermediata,60
01215_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Eupithecia_miserulata,60
01216_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Eusarca_confusaria,60
01217_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Eutrapela_clemataria,60
01218_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Fernaldella_fimetaria,60
01219_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Gastrina_cristaria,60
01220_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Geometra_papilionaria,60
01221_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Glena_quinquelinearia,60
01222_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Glenoides_texanaria,60
01223_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Gymnoscelis_rufifasciata,60
01224_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Haematopis_grataria,60
01225_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Heliomata_cycladata,60
01226_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Hemithea_aestivaria,60
01227_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Heterophleps_triguttaria,60
01228_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Hethemia_pistasciaria,60
01229_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Horisme_intestinata,60
01230_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Hypagyrtis_unipunctata,60
01231_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Hypomecis_punctinalis,60
01232_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Hyposidra_talaca,60
01233_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_aversata,60
01234_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_biselata,60
01235_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_degeneraria,60
01236_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_demissaria,60
01237_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_dimidiata,60
01238_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_rusticata,60
01239_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_seriata,60
01240_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idaea_tacturata,60
01241_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Idiodes_apicata,60
01242_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Ilexia_intractata,60
01243_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Iridopsis_defectaria,60
01244_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Iridopsis_larvaria,60
01245_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Isturgia_dislocaria,60
01246_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Lambdina_fiscellaria,60
01247_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Leptostales_pannaria,60
01248_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Ligdia_adustata,60
01249_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Lobocleta_ossularia,60
01250_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Lobophora_nivigerata,60
01251_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Lomaspilis_marginata,60
01252_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Lomographa_glomeraria,60
01253_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Lomographa_vestaliata,60
01254_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Lytrosis_unitaria,60
01255_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Macaria_aemulataria,60
01256_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Macaria_alternata,60
01257_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Macaria_bisignata,60
01258_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Macaria_liturata,60
01259_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Macaria_pustularia,60
01260_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Melanchroia_chephise,60
01261_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Melanodes_anthracitaria,60
01262_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Melanolophia_canadaria,60
01263_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Melanolophia_imitata,60
01264_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Mellilla_xanthometata,60
01265_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Mesoleuca_ruficillata,60
01266_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Metanema_inatomaria,60
01267_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Milionia_zonea,60
01268_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Nematocampa_resistaria,60
01269_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Nemoria_bistriaria,60
01270_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Nemoria_lixaria,60
01271_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Nemoria_mimosaria,60
01272_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Neoalcis_californiaria,60
01273_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Nepytia_canosaria,60
01274_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Obeidia_tigrata,60
01275_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Odezia_atrata,60
01276_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Operophtera_bruceata,60
01277_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Operophtera_brumata,60
01278_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Opisthograptis_luteolata,60
01279_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Orthonama_obstipata,60
01280_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Ourapteryx_sambucaria,60
01281_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Paleacrita_vernata,60
01282_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Pasiphila_rectangulata,60
01283_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Patalene_olyzonaria,60
01284_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Peribatodes_rhomboidaria,60
01285_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Perizoma_alchemillata,60
01286_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Phaeoura_quernaria,60
01287_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Phigalia_strigataria,60
01288_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Phigalia_titea,60
01289_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Pholodes_sinistraria,60
01290_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Phrissogonus_laticostata,60
01291_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Plagodis_alcoolaria,60
01292_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Plagodis_phlogosaria,60
01293_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Plagodis_pulveraria,60
01294_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Plagodis_serinaria,60
01295_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Pleuroprucha_insulsaria,60
01296_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Prasinocyma_semicrocea,60
01297_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Probole_amicaria,60
01298_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Prochoerodes_lineola,60
01299_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Protoboarmia_porcelaria,60
01300_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Psamatodes_abydata,60
01301_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Pseudocoremia_suavis,60
01302_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Pseudopanthera_macularia,60
01303_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Rhodometra_sacraria,60
01304_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Sabulodes_aegrotata,60
01305_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Scopula_immorata,60
01306_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Scopula_limboundata,60
01307_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Scopula_rubraria,60
01308_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Scotopteryx_chenopodiata,60
01309_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Sicya_macularia,60
01310_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Sigilliclystis_insigillata,60
01311_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Siona_lineata,60
01312_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_aerata,60
01313_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Synchlora_frondaria,60
01314_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Tetracis_cachexiata,60
01315_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Tetracis_crocallata,60
01316_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Timandra_amaturaria,60
01317_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Timandra_comae,60
01318_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Traminda_aventiaria,60
01319_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Trichodezia_albovittata,60
01320_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Triphosa_haesitata,60
01321_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Xanthorhoe_ferrugata,60
01322_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Xanthorhoe_fluctuata,60
01323_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Xanthorhoe_lacustrata,60
